row_seq|input_address|zip
742712|100 S ADDISON ST REAR, BALTIMORE, MD 21223|21223
742717|600 S PULASKI ST REAR, BALTIMORE, MD 21223|21223
742729|2030 WILKENS AVE , BALTIMORE, MD 21223|21223
742741|2012 EAGLE ST , BALTIMORE, MD 21223|21223
742808|2100 W FAYETTE ST , BALTIMORE, MD 21223|21223
742819|1701 W PRATT ST , BALTIMORE, MD 21223|21223
742829|502 NORMANDY AVE , BALTIMORE, MD 21223|21223
742846|21 N BENTALOU ST , BALTIMORE, MD 21223|21223
742862|1009 W LEXINGTON ST , BALTIMORE, MD 21223|21223
742874|1038 HOLLINS ST , BALTIMORE, MD 21223|21223
742875|1128 COOKS LN , BALTIMORE, MD 21223|21223
742885|600 CLAYMONT AVE REAR, BALTIMORE, MD 21223|21223
742890|1409 W BALTIMORE ST REAR, BALTIMORE, MD 21223|21223
742936|538 PARKSLEY AVE , BALTIMORE, MD 21223|21223
742939|20 ASHBURTON ST , BALTIMORE, MD 21223|21223
742999|1722 W BALTIMORE ST , BALTIMORE, MD 21223|21223
743012|1801 EAGLE ST REAR, BALTIMORE, MD 21223|21223
743024|2504 W PRATT ST , BALTIMORE, MD 21223|21223
743045|2400 W FRANKLIN ST , BALTIMORE, MD 21223|21223
743078|2507 MC HENRY ST , BALTIMORE, MD 21223|21223
743125|821 W LEXINGTON ST , BALTIMORE, MD 21223|21223
743143|908 EDMONDSON AVE , BALTIMORE, MD 21223|21223
743160|2029 WILKENS AVE , BALTIMORE, MD 21223|21223
743181|13 N FULTON AVE , BALTIMORE, MD 21223|21223
743182|13 N FULTON AVE , BALTIMORE, MD 21223|21223
743197|603 N ROSEDALE ST , BALTIMORE, MD 21223|21223
743230|1330 SARGEANT ST , BALTIMORE, MD 21223|21223
743231|20 S FRANKLINTOWN RD , BALTIMORE, MD 21223|21223
743260|2739 EDMONDSON AVE , BALTIMORE, MD 21223|21223
743274|925 W FAYETTE ST , BALTIMORE, MD 21223|21223
743275|859 W HOLLINS ST , BALTIMORE, MD 21223|21223
743284|37 S CAREY ST , BALTIMORE, MD 21223|21223
743294|2415 W FRANKLIN ST , BALTIMORE, MD 21223|21223
743325|2509 W FAYETTE ST , BALTIMORE, MD 21223|21223
743393|4007 WOODRIDGE RD , BALTIMORE, MD 21223|21223
743395|1344 JAMES ST , BALTIMORE, MD 21223|21223
743404|1231 W PRATT ST , BALTIMORE, MD 21223|21223
743413|412 FONT HILL AVE , BALTIMORE, MD 21223|21223
743469|1300 W FAYETTE ST , BALTIMORE, MD 21223|21223
743472|2531 EMERSON ST , BALTIMORE, MD 21223|21223
743483|438 FURROW ST , BALTIMORE, MD 21223|21223
743558|1808 RAYNER AVE , BALTIMORE, MD 21223|21223
743577|304 S STRICKER ST , BALTIMORE, MD 21223|21223
743619|341 S FULTON AVE , BALTIMORE, MD 21223|21223
743625|34 S PULASKI ST REAR, BALTIMORE, MD 21223|21223
743660|2594 EDMONDSON AVE , BALTIMORE, MD 21223|21223
743662|2594 EDMONDSON AVE , BALTIMORE, MD 21223|21223
743673|1527 W BALTIMORE ST B, BALTIMORE, MD 21223|21223
743689|1908 LEMMON ST REAR, BALTIMORE, MD 21223|21223
743763|2554 W FAYETTE ST , BALTIMORE, MD 21223|21223
743777|1010 W BALTIMORE ST APT 106, BALTIMORE, MD 21223|21223
743787|500 N BRICE ST REAR, BALTIMORE, MD 21223|21223
743797|2639 HAFER ST , BALTIMORE, MD 21223|21223
743877|21 S FULTON AVE , BALTIMORE, MD 21223|21223
743878|15 N MONROE ST FRT, BALTIMORE, MD 21223|21223
743894|1211 W LOMBARD ST REAR, BALTIMORE, MD 21223|21223
743952|2580 W FAYETTE ST , BALTIMORE, MD 21223|21223
743970|411 S PAYSON ST , BALTIMORE, MD 21223|21223
743999|2578 HOLLINS ST , BALTIMORE, MD 21223|21223
744010|2823 W MULBERRY ST , BALTIMORE, MD 21223|21223
744064|820 VINE ST , BALTIMORE, MD 21223|21223
744094|319 FURROW ST , BALTIMORE, MD 21223|21223
744133|1901 WILKENS AVE , BALTIMORE, MD 21223|21223
744154|322 S PARRISH ST , BALTIMORE, MD 21223|21223
744163|2400 FREDERICK AVE REAR, BALTIMORE, MD 21223|21223
744190|2015 ASHTON ST , BALTIMORE, MD 21223|21223
744218|2121 MC HENRY ST , BALTIMORE, MD 21223|21223
744260|5 N CALHOUN ST , BALTIMORE, MD 21223|21223
744321|2825 FREDERICK AVE , BALTIMORE, MD 21223|21223
744340|400 S GILMOR ST ODDSIDE, BALTIMORE, MD 21223|21223
744348|522 S SMALLWOOD ST , BALTIMORE, MD 21223|21223
744354|2529 LAURETTA AVE , BALTIMORE, MD 21223|21223
744387|800 W SARATOGA ST , BALTIMORE, MD 21223|21223
744395|1433 W LOMBARD ST FLR 2, BALTIMORE, MD 21223|21223
744396|613 S PULASKI ST REAR, BALTIMORE, MD 21223|21223
744416|2495 FREDERICK AVE , BALTIMORE, MD 21223|21223
744449|1300 HERKIMER ST , BALTIMORE, MD 21223|21223
744454|2658 W FRANKLIN ST , BALTIMORE, MD 21223|21223
744457|1705 BAKER ST , BALTIMORE, MD 21223|21223
744493|1512 W LEXINGTON ST , BALTIMORE, MD 21223|21223
744503|200 N AMITY ST , BALTIMORE, MD 21223|21223
744511|2325 HOLLINS ST APT 205, BALTIMORE, MD 21223|21223
744536|301 S FULTON AVE , BALTIMORE, MD 21223|21223
744574|329 S BENTALOU ST , BALTIMORE, MD 21223|21223
744578|303 N CALHOUN ST , BALTIMORE, MD 21223|21223
744581|1913 WILKENS AVE , BALTIMORE, MD 21223|21223
744603|202 N GILMOR ST , BALTIMORE, MD 21223|21223
744617|225 S STRICKER ST , BALTIMORE, MD 21223|21223
744657|511 S PULASKI ST , BALTIMORE, MD 21223|21223
744682|220 S CAREY ST , BALTIMORE, MD 21223|21223
744687|1701 W PRATT ST 105, BALTIMORE, MD 21223|21223
744701|115 S CATHERINE ST , BALTIMORE, MD 21223|21223
744743|2100 RAMSAY ST , BALTIMORE, MD 21223|21223
744752|2012 WESTWOOD AVE , BALTIMORE, MD 21223|21223
744768|2207 ASHTON ST REAR, BALTIMORE, MD 21223|21223
744779|2600 HAFER ST , BALTIMORE, MD 21223|21223
744795|2300 ASHTON ST , BALTIMORE, MD 21223|21223
744799|1701 W PRATT ST REAR, BALTIMORE, MD 21223|21223
744808|2400 FREDERICK AVE , BALTIMORE, MD 21223|21223
744822|537 N LONGWOOD ST REAR, BALTIMORE, MD 21223|21223
744851|117 S CALHOUN ST , BALTIMORE, MD 21223|21223
744892|229 N MOUNT ST APT 106, BALTIMORE, MD 21223|21223
744902|2220 WILKENS AVE , BALTIMORE, MD 21223|21223
744911|2600 RAYNER AVE , BALTIMORE, MD 21223|21223
744921|2406 W LOMBARD ST , BALTIMORE, MD 21223|21223
744930|1516 W FAIRMOUNT AVE , BALTIMORE, MD 21223|21223
744971|1930 LEMMON ST , BALTIMORE, MD 21223|21223
744983|1908 WILKENS AVE , BALTIMORE, MD 21223|21223
745095|100 MC PHAIL ST REAR, BALTIMORE, MD 21223|21223
745098|2800 W BALTIMORE ST , BALTIMORE, MD 21223|21223
745099|1917 MC HENRY ST , BALTIMORE, MD 21223|21223
745114|1611 COLE ST , BALTIMORE, MD 21223|21223
745116|2024 WILHELM ST , BALTIMORE, MD 21223|21223
745157|1234 WASHINGTON BLVD , BALTIMORE, MD 21223|21223
745232|1500 COLE ST , BALTIMORE, MD 21223|21223
745281|1836 W FRANKLIN ST , BALTIMORE, MD 21223|21223
745285| HOLLINS ST , BALTIMORE, MD 21223|21223
745289|1 S STRICKER ST , BALTIMORE, MD 21223|21223
745300|920 PENNSYLVANIA AVE APT 3B, BALTIMORE, MD 21223|21223
745311|540 S PACA ST , BALTIMORE, MD 21223|21223
745358|3600 W FRANKLIN ST 5R, BALTIMORE, MD 21223|21223
745401|2518 W LANVALE ST , BALTIMORE, MD 21223|21223
745403|1027 W LOMBARD ST APT A, BALTIMORE, MD 21223|21223
745442|2731 RAYNER AVE , BALTIMORE, MD 21223|21223
745449|1112 W PRATT ST REAR, BALTIMORE, MD 21223|21223
745459|300 TYRONE ST , BALTIMORE, MD 21223|21223
745498|1305 W PRATT ST REAR, BALTIMORE, MD 21223|21223
745557|3552 BENZINGER RD , BALTIMORE, MD 21223|21223
745602|2736 WILKENS AVE , BALTIMORE, MD 21223|21223
745603|1100 W SARATOGA ST , BALTIMORE, MD 21223|21223
745610|929 W LOMBARD ST REAR, BALTIMORE, MD 21223|21223
745616|400 MILLINGTON AVE , BALTIMORE, MD 21223|21223
745641|900 W LOMBARD ST REAR, BALTIMORE, MD 21223|21223
745650|433 S PULASKI ST , BALTIMORE, MD 21223|21223
745710|2674 EAGLE ST , BALTIMORE, MD 21223|21223
745751|2426 W LEXINGTON ST , BALTIMORE, MD 21223|21223
745752|2139 PENROSE AVE , BALTIMORE, MD 21223|21223
745756|2605 W FAIRMOUNT AVE , BALTIMORE, MD 21223|21223
745796|2510 W FAYETTE ST , BALTIMORE, MD 21223|21223
745806|2542 W FRANKLIN ST , BALTIMORE, MD 21223|21223
745814|1221 W BALTIMORE ST , BALTIMORE, MD 21223|21223
745836|2695 1/2 WILKENS AVE , BALTIMORE, MD 21223|21223
745838|506 EAST LYNNE AVE , BALTIMORE, MD 21223|21223
745851|2038 W FAYETTE ST , BALTIMORE, MD 21223|21223
745869|1241 GLYNDON AVE , BALTIMORE, MD 21223|21223
745912|1600 W LEXINGTON ST , BALTIMORE, MD 21223|21223
745914|16 S CALVERTON RD , BALTIMORE, MD 21223|21223
745916|315 S CALHOUN ST REAR, BALTIMORE, MD 21223|21223
745936|400 S FULTON AVE , BALTIMORE, MD 21223|21223
745940|500 S FULTON AVE , BALTIMORE, MD 21223|21223
745947|1000 SHELLBANKS RD , BALTIMORE, MD 21223|21223
745986|1108 W LOMBARD ST , BALTIMORE, MD 21223|21223
746015|1400 MC HENRY ST , BALTIMORE, MD 21223|21223
746037|1923 CHRISTIAN ST , BALTIMORE, MD 21223|21223
746082|409 S PULASKI ST , BALTIMORE, MD 21223|21223
746091|1817 RAMSAY ST , BALTIMORE, MD 21223|21223
746096|348 S PAYSON ST , BALTIMORE, MD 21223|21223
746097|300 S STRICKER ST , BALTIMORE, MD 21223|21223
746118|2548 HOLLINS ST , BALTIMORE, MD 21223|21223
746132|601 N LONGWOOD ST , BALTIMORE, MD 21223|21223
746135|601 N LONGWOOD ST , BALTIMORE, MD 21223|21223
746166|2012 W FAYETTE ST , BALTIMORE, MD 21223|21223
746190|1036 HOLLINS ST , BALTIMORE, MD 21223|21223
746243|1700 W BALTIMORE ST , BALTIMORE, MD 21223|21223
746253|710 KEVIN RD , BALTIMORE, MD 21223|21223
746256|2508 FREDERICK AVE , BALTIMORE, MD 21223|21223
746266|1854 WILKENS AVE , BALTIMORE, MD 21223|21223
746295|400 S CALHOUN ST , BALTIMORE, MD 21223|21223
746305|2660 LAURETTA AVE , BALTIMORE, MD 21223|21223
746311|104 S FRANKLINTOWN RD , BALTIMORE, MD 21223|21223
746322|2100 WILHELM ST , BALTIMORE, MD 21223|21223
746346|2500 W LANVALE ST , BALTIMORE, MD 21223|21223
746368|2345 EDMONDSON AVE , BALTIMORE, MD 21223|21223
746382|40 S CATHERINE ST , BALTIMORE, MD 21223|21223
746403|2001 WILHELM ST , BALTIMORE, MD 21223|21223
746438|70 S FRANKLINTOWN RD , BALTIMORE, MD 21223|21223
746440|229 N MOUNT ST , BALTIMORE, MD 21223|21223
746454|106 S FRANKLINTOWN RD , BALTIMORE, MD 21223|21223
746465|401 S MOUNT ST , BALTIMORE, MD 21223|21223
746484|205 S GILMOR ST , BALTIMORE, MD 21223|21223
746506|1400 W LOMBARD ST , BALTIMORE, MD 21223|21223
746513|2564 W FAYETTE ST , BALTIMORE, MD 21223|21223
746554|2513 W FAYETTE ST , BALTIMORE, MD 21223|21223
746559|645 BRISBANE RD REAR, BALTIMORE, MD 21223|21223
746568|2653 W LAFAYETTE AVE , BALTIMORE, MD 21223|21223
746588|1030 W LOMBARD ST , BALTIMORE, MD 21223|21223
746602|1718 W LEXINGTON ST REAR, BALTIMORE, MD 21223|21223
746649|2301 EDMONDSON AVE , BALTIMORE, MD 21223|21223
746676|2302 W LEXINGTON ST , BALTIMORE, MD 21223|21223
746742|1516 W FAYETTE ST APT A, BALTIMORE, MD 21223|21223
746762|304 S CALHOUN ST , BALTIMORE, MD 21223|21223
746814|2401 FREDERICK AVE , BALTIMORE, MD 21223|21223
746819|4815 LINDSAY RD APT 2A, BALTIMORE, MD 21223|21223
746850|237 N FULTON AVE , BALTIMORE, MD 21223|21223
746898|229 N MOUNT ST , BALTIMORE, MD 21223|21223
746906|2100 EAGLE ST , BALTIMORE, MD 21223|21223
746931|1323 W LOMBARD ST , BALTIMORE, MD 21223|21223
746945|1930 W PRATT ST , BALTIMORE, MD 21223|21223
746992|1300 HERKIMER ST , BALTIMORE, MD 21223|21223
746994|19 N BRUCE ST , BALTIMORE, MD 21223|21223
747022|156 S CALVERTON RD , BALTIMORE, MD 21223|21223
747032|2400 MOSHER ST , BALTIMORE, MD 21223|21223
747045|302 S SMALLWOOD ST , BALTIMORE, MD 21223|21223
747084|810 W FAYETTE ST , BALTIMORE, MD 21223|21223
747091|1900 W BALTIMORE ST , BALTIMORE, MD 21223|21223
747093|2152 BOYD ST , BALTIMORE, MD 21223|21223
747152|1310 W LOMBARD ST , BALTIMORE, MD 21223|21223
747168|1126 W PRATT ST , BALTIMORE, MD 21223|21223
747186|200 S CALHOUN ST , BALTIMORE, MD 21223|21223
747209|2566 HOLLINS ST , BALTIMORE, MD 21223|21223
747210|2449 frederick AVE , BALTIMORE, MD 21223|21223
747245|113 S GILMOR ST FRT, BALTIMORE, MD 21223|21223
747251|2418 WILKENS AVE , BALTIMORE, MD 21223|21223
747253|203 S BEECHFIELD AVE APT A, BALTIMORE, MD 21223|21223
747255|613 S PAYSON ST , BALTIMORE, MD 21223|21223
747265|2025 MC HENRY ST , BALTIMORE, MD 21223|21223
747274|2821 KINSEY AVE , BALTIMORE, MD 21223|21223
747285|1700 EDMONDSON AVE APT 319, BALTIMORE, MD 21223|21223
747289|2401 FREDERICK AVE , BALTIMORE, MD 21223|21223
747297|1620 W LEXINGTON ST APT 1ST, BALTIMORE, MD 21223|21223
747299|1231 W LOMBARD ST , BALTIMORE, MD 21223|21223
747321|1010 W BALTIMORE ST 2ND FLR, BALTIMORE, MD 21223|21223
747338|2229 RAMSAY ST , BALTIMORE, MD 21223|21223
747369|1325 W LOMBARD ST , BALTIMORE, MD 21223|21223
747378|1832 W FRANKLIN ST , BALTIMORE, MD 21223|21223
747438|2365 EDMONDSON AVE , BALTIMORE, MD 21223|21223
747492|717 BELLE TERRE AVE , BALTIMORE, MD 21223|21223
747494|1800 HOLLINS ST , BALTIMORE, MD 21223|21223
747515|1601 SEXTON ST , BALTIMORE, MD 21223|21223
747538|617 N CARROLLTON AVE , BALTIMORE, MD 21223|21223
747585|117 N CAREY ST APT 4, BALTIMORE, MD 21223|21223
747599|18 N BENTALOU ST , BALTIMORE, MD 21223|21223
747621|2204 BOOTH ST , BALTIMORE, MD 21223|21223
747624|404 POPLAR GROVE ST , BALTIMORE, MD 21223|21223
747645|26 N BENTALOU ST , BALTIMORE, MD 21223|21223
747686|349 S MONROE ST , BALTIMORE, MD 21223|21223
747696|1902 OHIO AVE , BALTIMORE, MD 21223|21223
747708|1223 W LOMBARD ST , BALTIMORE, MD 21223|21223
747752|2558 W FAYETTE ST , BALTIMORE, MD 21223|21223
747787|1837 W MULBERRY ST REAR, BALTIMORE, MD 21223|21223
747795|1535 W FAYETTE ST APT C, BALTIMORE, MD 21223|21223
747808|5 S STRICKER ST , BALTIMORE, MD 21223|21223
747896|1722 LEMMON ST , BALTIMORE, MD 21223|21223
747898|1900 HOLLINS ST , BALTIMORE, MD 21223|21223
747904|26 S MOUNT ST , BALTIMORE, MD 21223|21223
747919|754 W LEXINGTON ST , BALTIMORE, MD 21223|21223
747938|1922 FREDERICK AVE , BALTIMORE, MD 21223|21223
747966|1709 LEMMON ST , BALTIMORE, MD 21223|21223
748015|417 S PAYSON ST , BALTIMORE, MD 21223|21223
710514|7323 CONLEY ST , BALTIMORE, MD 21224|21224
710547|7826 EASTDALE RD , BALTIMORE, MD 21224|21224
710560|7801 EASTERN AV , BALTIMORE, MD 21224|21224
710561|7929 EASTERN BLVD , BALTIMORE, MD 21224|21224
710586|3112 LORD BALTO DR 108, BALTIMORE, MD 21224|21224
710622|7612 HACKETT AV , BALTIMORE, MD 21224|21224
710629|8235 EASTERN BLVD , BALTIMORE, MD 21224|21224
710630|7280 BRIDGEWOOD DR , BALTIMORE, MD 21224|21224
710656|7900 EASTERN BLVD , BALTIMORE, MD 21224|21224
710680|7522 LANGE ST A, BALTIMORE, MD 21224|21224
710691|3814 NORTHPOINT BLVD , BALTIMORE, MD 21224|21224
710695|7161 EASTBROOK AV , BALTIMORE, MD 21224|21224
710704|7522 LANGE ST Apt.#A, BALTIMORE, MD 21224|21224
710743|7231 STRATTON WAY , BALTIMORE, MD 21224|21224
710818|0 MERRITT*EASTERN BLVD , BALTIMORE, MD 21224|21224
710890|7281 BRIDGEWOOD DR , BALTIMORE, MD 21224|21224
710963|7522 LANGE ST , BALTIMORE, MD 21224|21224
711008|3231 NORTHPOINT RD , BALTIMORE, MD 21224|21224
711065|7451 MANCHESTER RD , BALTIMORE, MD 21224|21224
711069|222 NORTHPOINT BLVD , BALTIMORE, MD 21224|21224
711084|1604 MALVERN ST , BALTIMORE, MD 21224|21224
711126|218 CENTER ST 2, BALTIMORE, MD 21224|21224
711148|313 GERMAN HILL RD , BALTIMORE, MD 21224|21224
711234|14 COURT PLEASANT RD APT.#9, BALTIMORE, MD 21224|21224
711292|7500 ROLLING MILL RD , BALTIMORE, MD 21224|21224
711307|7463 MANCHESTER RD , BALTIMORE, MD 21224|21224
711357|7139 BALTIMORE ST E , BALTIMORE, MD 21224|21224
711396|0 SE BL*EASTERN , BALTIMORE, MD 21224|21224
711410|17 COURT PLEASANT RD C3, BALTIMORE, MD 21224|21224
711471|969 DALTON AV , BALTIMORE, MD 21224|21224
711475|7705 OLD BATTLE GROVE RD , BALTIMORE, MD 21224|21224
711494|7534 BERKSHIRE RD *UPDATE* , BALTIMORE, MD 21224|21224
711527|1404 MERRITT BLVD , BALTIMORE, MD 21224|21224
711541|7940 EASTERN BLVD , BALTIMORE, MD 21224|21224
711545|7760 EASTPOINT , BALTIMORE, MD 21224|21224
711575|714 VILLAGER CIR , BALTIMORE, MD 21224|21224
711580|0 MERRITT*NORTHPOINT , BALTIMORE, MD 21224|21224
711597|1105 NORTHPOINT BLVD , BALTIMORE, MD 21224|21224
711601|7611 POPLAR AVE , BALTIMORE, MD 21224|21224
711705|901 NORTHPOINT BLVD , BALTIMORE, MD 21224|21224
711765|8046 GOUGH ST , BALTIMORE, MD 21224|21224
711876|7707 BALTIMORE ST E , BALTIMORE, MD 21224|21224
711928|0 EASTERN*SE BLVD , BALTIMORE, MD 21224|21224
711951|7904 WYNBROOK RD , BALTIMORE, MD 21224|21224
711990|984 DALTON AV , BALTIMORE, MD 21224|21224
712001|6914 GERMAN HILL RD , BALTIMORE, MD 21224|21224
712068|1576 MERRITT BLVD , BALTIMORE, MD 21224|21224
712070|6850 GERMAN HILL RD , BALTIMORE, MD 21224|21224
712071|744 ALDWORTH RD , BALTIMORE, MD 21224|21224
712133|1056 NORTHPOINT RD , BALTIMORE, MD 21224|21224
712135|8201 EASTERN BLVD , BALTIMORE, MD 21224|21224
712138|6807 ROLLING MILL RD , BALTIMORE, MD 21224|21224
712321|8020 BANK ST , BALTIMORE, MD 21224|21224
712368|822 OLD NORTHPOINT RD , BALTIMORE, MD 21224|21224
712394|7937 EASTDALE RD , BALTIMORE, MD 21224|21224
712398|3003 NORTHPOINT RD , BALTIMORE, MD 21224|21224
712480|2805 N POINT RD , BALTIMORE, MD 21224|21224
712520|1035 ELTON AV , BALTIMORE, MD 21224|21224
712624|7001 QUAD AV , BALTIMORE, MD 21224|21224
712649|7200-BLK FAIT AV , BALTIMORE, MD 21224|21224
712672|8024 LANSDALE RD , BALTIMORE, MD 21224|21224
712685|7220 GOUGH ST , BALTIMORE, MD 21224|21224
712811|0 MERRITT*EASTERN BLVD , BALTIMORE, MD 21224|21224
712941|6525 BALTO NAT PIKE , BALTIMORE, MD 21224|21224
712969|515 NORTHPOINT RD , BALTIMORE, MD 21224|21224
713000|3701 NORTHPOINT RD 76, BALTIMORE, MD 21224|21224
713075|0 CHESACO*EASTERN , BALTIMORE, MD 21224|21224
713323|7521 CARSON AV , BALTIMORE, MD 21224|21224
713414|14 COURT PLEASANT RD C10, BALTIMORE, MD 21224|21224
713455|621 46TH ST , BALTIMORE, MD 21224|21224
713487|8823 PULASKI HWY , BALTIMORE, MD 21224|21224
713490|7006 GOUGH ST , BALTIMORE, MD 21224|21224
713497|7940 EASTERN BLVD , BALTIMORE, MD 21224|21224
713529|0 EASTERN BL*MERRITT , BALTIMORE, MD 21224|21224
713551|7030 EASTERN AV 1, BALTIMORE, MD 21224|21224
713599|7528 LANGE ST A, BALTIMORE, MD 21224|21224
713602|0 EASTERN*CHESACO , BALTIMORE, MD 21224|21224
713691|7315 BRIDGEWOOD DR , BALTIMORE, MD 21224|21224
713773|7657 CANTON CENTER DR , BALTIMORE, MD 21224|21224
713797|7900 EASTERN BLVD , BALTIMORE, MD 21224|21224
741756|635 OLDHAM ST APT 1, BALTIMORE, MD 21224|21224
741781|30 N STREEPER ST , BALTIMORE, MD 21224|21224
741807|302 S NEWKIRK ST , BALTIMORE, MD 21224|21224
741809|302 S NEWKIRK ST , BALTIMORE, MD 21224|21224
741810|6410 HARTWAIT ST , BALTIMORE, MD 21224|21224
741852|807 N MONTFORD AVE , BALTIMORE, MD 21224|21224
741864|217 N BELNORD AVE , BALTIMORE, MD 21224|21224
741871|6117 PLANTVIEW WAY , BALTIMORE, MD 21224|21224
741884|100 OLDHAM ST , BALTIMORE, MD 21224|21224
741887|3421 E LOMBARD ST , BALTIMORE, MD 21224|21224
741898|100 OLDHAM ST , BALTIMORE, MD 21224|21224
741905|3601 EASTERN AVE , BALTIMORE, MD 21224|21224
741906|501 N LINWOOD AVE , BALTIMORE, MD 21224|21224
741908|417 N BOULDIN ST , BALTIMORE, MD 21224|21224
741917|3000 MC KAY CT REAR, BALTIMORE, MD 21224|21224
741924|501 S MACON ST REAR, BALTIMORE, MD 21224|21224
741965|200 OLDHAM ST , BALTIMORE, MD 21224|21224
741967|1314 BROENING HWY , BALTIMORE, MD 21224|21224
741980|24 N EAST AVE , BALTIMORE, MD 21224|21224
742023|413 N ELLWOOD AVE , BALTIMORE, MD 21224|21224
742028|400 S DEAN ST , BALTIMORE, MD 21224|21224
742048|637 SAVAGE ST , BALTIMORE, MD 21224|21224
742053|305 S HIGHLAND AVE 2ND, BALTIMORE, MD 21224|21224
742069|5300 ALPHA COMMONS AVE , BALTIMORE, MD 21224|21224
742072|249 N LUZERNE AVE , BALTIMORE, MD 21224|21224
742092|6510 BROWN AVE , BALTIMORE, MD 21224|21224
742106|3800 PULASKI HWY , BALTIMORE, MD 21224|21224
742121|231 S EATON ST , BALTIMORE, MD 21224|21224
742155|1790 ORLEANS ST 5TH FLR, BALTIMORE, MD 21224|21224
742158|2600 BROENING HWY , BALTIMORE, MD 21224|21224
742204|937 OLDHAM ST , BALTIMORE, MD 21224|21224
742218|6200 PULASKI HWY , BALTIMORE, MD 21224|21224
742241|905 S POTOMAC ST , BALTIMORE, MD 21224|21224
742245|212 S EATON ST , BALTIMORE, MD 21224|21224
742260|103 N MILTON AVE , BALTIMORE, MD 21224|21224
742286|513 N EAST AVE , BALTIMORE, MD 21224|21224
742313|216 S EATON ST , BALTIMORE, MD 21224|21224
742340|6925 CONLEY ST , BALTIMORE, MD 21224|21224
742356|1206 S BOULDIN ST , BALTIMORE, MD 21224|21224
742386|6400 HARTWAIT ST , BALTIMORE, MD 21224|21224
742412|1249 BROENING HWY , BALTIMORE, MD 21224|21224
742421|3131 O DONNELL ST , BALTIMORE, MD 21224|21224
742442|612 N STREEPER ST , BALTIMORE, MD 21224|21224
742456|510 S BOULDIN ST , BALTIMORE, MD 21224|21224
742527|3400 EASTERN AVE , BALTIMORE, MD 21224|21224
742532|1725 DUNDALK AVE , BALTIMORE, MD 21224|21224
742565|3710 HUDSON ST , BALTIMORE, MD 21224|21224
742578|422 N BOULDIN ST , BALTIMORE, MD 21224|21224
742582|1506 DUNDALK AVE , BALTIMORE, MD 21224|21224
742585|808 S PONCA ST REAR, BALTIMORE, MD 21224|21224
742589|2826 E BALTIMORE ST , BALTIMORE, MD 21224|21224
742632|2800 LOVEGROVE ST REAR, BALTIMORE, MD 21224|21224
742633|3201 ST PAUL ST APT 215, BALTIMORE, MD 21224|21224
742656|6523 O DONNELL ST 2, BALTIMORE, MD 21224|21224
742683|209 N CASTLE ST , BALTIMORE, MD 21224|21224
742696|200 N LAKEWOOD AVE 3RDFL, BALTIMORE, MD 21224|21224
742703|316 OLDHAM ST , BALTIMORE, MD 21224|21224
742731|2915 DILLON ST , BALTIMORE, MD 21224|21224
742748|1604 MALVERN ST , BALTIMORE, MD 21224|21224
742769|328 ELRINO ST , BALTIMORE, MD 21224|21224
742772|2 N KRESSON ST , BALTIMORE, MD 21224|21224
742800|3300 E FAIRMOUNT AVE , BALTIMORE, MD 21224|21224
742806|3708 CLAREMONT AVE , BALTIMORE, MD 21224|21224
742809|138 N ROSE ST , BALTIMORE, MD 21224|21224
742834|4101 PULASKI HWY REAR, BALTIMORE, MD 21224|21224
742851|6611 CHANDLERY ST , BALTIMORE, MD 21224|21224
742853|412 HORNEL ST , BALTIMORE, MD 21224|21224
742865|1235 S CLINTON ST , BALTIMORE, MD 21224|21224
742902|400 N LAKEWOOD AVE , BALTIMORE, MD 21224|21224
742910|2214 PORTUGAL ST , BALTIMORE, MD 21224|21224
742937|2530 FOSTER AVE , BALTIMORE, MD 21224|21224
742962|2309 E HOFFMAN ST REAR, BALTIMORE, MD 21224|21224
742963|28 N MADEIRA ST , BALTIMORE, MD 21224|21224
743003|1105 S CLINTON ST , BALTIMORE, MD 21224|21224
743021|5308 EASTBURY AVE APT C, BALTIMORE, MD 21224|21224
743031|2900 ORLEANS ST SIDE, BALTIMORE, MD 21224|21224
743053|3510 GOUGH ST , BALTIMORE, MD 21224|21224
743079|6722 DULUTH AVE REAR, BALTIMORE, MD 21224|21224
743122|13 N ELLWOOD AVE , BALTIMORE, MD 21224|21224
743149|6913 BANK ST , BALTIMORE, MD 21224|21224
743157|3504 E FAYETTE ST , BALTIMORE, MD 21224|21224
743196|500 S BROADWAY , BALTIMORE, MD 21224|21224
743214|6200 SHIPVIEW WAY , BALTIMORE, MD 21224|21224
743240|2400 E FAYETTE ST , BALTIMORE, MD 21224|21224
743263|6200 HOLABIRD AVE , BALTIMORE, MD 21224|21224
743279|3219 E BALTIMORE ST 1ST FL, BALTIMORE, MD 21224|21224
743307|128 N JANNEY ST , BALTIMORE, MD 21224|21224
743322|4940 EASTERN AVE , BALTIMORE, MD 21224|21224
743343|800 UMBRA ST , BALTIMORE, MD 21224|21224
743386|639 S NEWKIRK ST , BALTIMORE, MD 21224|21224
743389|6722 DULUTH AVE REAR, BALTIMORE, MD 21224|21224
743415|1301 BUNSEN WAY REAR, BALTIMORE, MD 21224|21224
743465|434 JOPLIN ST , BALTIMORE, MD 21224|21224
743487|608 FOLCROFT ST REAR, BALTIMORE, MD 21224|21224
743502|3720 E LOMBARD ST FRT, BALTIMORE, MD 21224|21224
